,dataset,participant,muscle,test,mvc
16044,Sylvain_2015,159,latissimus dorsi,test 00,0.5132964700874799
16045,Sylvain_2015,159,latissimus dorsi,test 01,0.36079089977613504
16046,Sylvain_2015,159,latissimus dorsi,test 02,0.37550534452220796
16047,Sylvain_2015,159,latissimus dorsi,test 03,0.3148086764648724
16048,Sylvain_2015,159,latissimus dorsi,test 04,0.33599921168882124
16049,Sylvain_2015,159,latissimus dorsi,test 05,0.23421145711280436
16050,Sylvain_2015,159,latissimus dorsi,test 06,0.07358928981249899
16051,Sylvain_2015,159,latissimus dorsi,test 07,0.052792099956931175
16052,Sylvain_2015,159,latissimus dorsi,test 08,0.2313216165187202
16053,Sylvain_2015,159,latissimus dorsi,test 09,0.12672280668359473
16054,Sylvain_2015,159,latissimus dorsi,test 10,0.013674454366320806
16055,Sylvain_2015,159,latissimus dorsi,test 11,0.3161733991802347
16056,Sylvain_2015,159,latissimus dorsi,test 12,0.1821044735418507
16057,Sylvain_2015,159,latissimus dorsi,test 13,0.08902994356508515
16058,Sylvain_2015,159,latissimus dorsi,test 14,0.37543378324305493
16059,Sylvain_2015,159,supraspinatus,test 00,0.04958585369996847
16060,Sylvain_2015,159,supraspinatus,test 01,0.05920073571029013
16061,Sylvain_2015,159,supraspinatus,test 02,0.07674492584849904
16062,Sylvain_2015,159,supraspinatus,test 03,0.08695701162231298
16063,Sylvain_2015,159,supraspinatus,test 04,0.06223173077237729
16064,Sylvain_2015,159,supraspinatus,test 05,0.027935275907669952
16065,Sylvain_2015,159,supraspinatus,test 06,0.0274438252993175
16066,Sylvain_2015,159,supraspinatus,test 07,0.03138436248286899
16067,Sylvain_2015,159,supraspinatus,test 08,0.03247120176979722
16068,Sylvain_2015,159,supraspinatus,test 09,0.044546394317094215
16069,Sylvain_2015,159,supraspinatus,test 10,0.0018120246460728237
16070,Sylvain_2015,159,supraspinatus,test 11,0.059364844821172075
16071,Sylvain_2015,159,supraspinatus,test 12,0.004925634508913028
16072,Sylvain_2015,159,supraspinatus,test 13,0.0124700748692183
16073,Sylvain_2015,159,supraspinatus,test 14,0.10013717038555706
16074,Sylvain_2015,159,infraspinatus,test 00,0.16711096023257002
16075,Sylvain_2015,159,infraspinatus,test 01,0.058660094302189277
16076,Sylvain_2015,159,infraspinatus,test 02,0.05432685889900593
16077,Sylvain_2015,159,infraspinatus,test 03,0.10903138509090027
16078,Sylvain_2015,159,infraspinatus,test 04,0.13115403355487246
16079,Sylvain_2015,159,infraspinatus,test 05,0.04362110325026831
16080,Sylvain_2015,159,infraspinatus,test 06,0.03313179350464616
16081,Sylvain_2015,159,infraspinatus,test 07,0.06697113193112021
16082,Sylvain_2015,159,infraspinatus,test 08,0.03952657661385885
16083,Sylvain_2015,159,infraspinatus,test 09,0.038793976522273295
16084,Sylvain_2015,159,infraspinatus,test 10,0.04309315857932721
16085,Sylvain_2015,159,infraspinatus,test 11,0.10908751858207946
16086,Sylvain_2015,159,infraspinatus,test 12,0.15866289526733932
16087,Sylvain_2015,159,infraspinatus,test 13,0.0947408616954851
16088,Sylvain_2015,159,infraspinatus,test 14,0.1390640573388934
16089,Sylvain_2015,159,subscapularis,test 00,0.004123025847742763
16090,Sylvain_2015,159,subscapularis,test 01,0.004118301355662792
16091,Sylvain_2015,159,subscapularis,test 02,0.0041135289967202246
16092,Sylvain_2015,159,subscapularis,test 03,0.004069990148866636
16093,Sylvain_2015,159,subscapularis,test 04,0.004373462414566159
16094,Sylvain_2015,159,subscapularis,test 05,0.004097174446068652
16095,Sylvain_2015,159,subscapularis,test 06,0.0040919723516659075
16096,Sylvain_2015,159,subscapularis,test 07,0.0041544044220838345
16097,Sylvain_2015,159,subscapularis,test 08,0.004212667073563086
16098,Sylvain_2015,159,subscapularis,test 09,0.0042760342763743155
16099,Sylvain_2015,159,subscapularis,test 10,0.004080719865972502
16100,Sylvain_2015,159,subscapularis,test 11,0.004282894153514244
16101,Sylvain_2015,159,subscapularis,test 12,0.004130850863742038
16102,Sylvain_2015,159,subscapularis,test 13,0.004075298356982204
16103,Sylvain_2015,159,subscapularis,test 14,0.003938729928506395
16104,Sylvain_2015,160,upper trapezius,test 00,0.29382348454281537
16105,Sylvain_2015,160,upper trapezius,test 01,0.17619752635130193
16106,Sylvain_2015,160,upper trapezius,test 02,0.20581292858758643
16107,Sylvain_2015,160,upper trapezius,test 03,0.2429409456006989
16108,Sylvain_2015,160,upper trapezius,test 04,0.2614727604269313
16109,Sylvain_2015,160,upper trapezius,test 05,0.14211674742307157
16110,Sylvain_2015,160,upper trapezius,test 06,0.02922167301270772
16111,Sylvain_2015,160,upper trapezius,test 07,0.04307072812713762
16112,Sylvain_2015,160,upper trapezius,test 08,0.2088655162753167
16113,Sylvain_2015,160,upper trapezius,test 09,0.09238817321543216
16114,Sylvain_2015,160,upper trapezius,test 10,0.0350422495304101
16115,Sylvain_2015,160,upper trapezius,test 11,0.22707294098008352
16116,Sylvain_2015,160,upper trapezius,test 12,0.025520186443263346
16117,Sylvain_2015,160,upper trapezius,test 13,0.11483579173835862
16118,Sylvain_2015,160,upper trapezius,test 14,0.22291533105814906
16119,Sylvain_2015,160,middle trapezius,test 00,0.15696349094414716
16120,Sylvain_2015,160,middle trapezius,test 01,0.32798633126442533
16121,Sylvain_2015,160,middle trapezius,test 02,0.27416930798228667
16122,Sylvain_2015,160,middle trapezius,test 03,0.16272728015934088
16123,Sylvain_2015,160,middle trapezius,test 04,0.09666145403014645
16124,Sylvain_2015,160,middle trapezius,test 05,0.2343619007187403
16125,Sylvain_2015,160,middle trapezius,test 06,0.08193308421646177
16126,Sylvain_2015,160,middle trapezius,test 07,0.06036777041587928
16127,Sylvain_2015,160,middle trapezius,test 08,0.1785265170669647
16128,Sylvain_2015,160,middle trapezius,test 09,0.18665900938273805
16129,Sylvain_2015,160,middle trapezius,test 10,0.086034920629329
16130,Sylvain_2015,160,middle trapezius,test 11,0.13272764798960515
16131,Sylvain_2015,160,middle trapezius,test 12,0.06503301956873543
16132,Sylvain_2015,160,middle trapezius,test 13,0.014118997888229994
16133,Sylvain_2015,160,middle trapezius,test 14,0.20281041965325555
16134,Sylvain_2015,160,lower trapezius,test 00,0.05749970711707977
16135,Sylvain_2015,160,lower trapezius,test 01,0.12499580997330023
16136,Sylvain_2015,160,lower trapezius,test 02,0.09520423491664233
16137,Sylvain_2015,160,lower trapezius,test 03,0.05145441815707514
16138,Sylvain_2015,160,lower trapezius,test 04,0.029451233092595824
16139,Sylvain_2015,160,lower trapezius,test 05,0.10421898645106997
16140,Sylvain_2015,160,lower trapezius,test 06,0.07993464897690856
16141,Sylvain_2015,160,lower trapezius,test 07,0.05038082008086694
16142,Sylvain_2015,160,lower trapezius,test 08,0.04926057197982659
16143,Sylvain_2015,160,lower trapezius,test 09,0.11838620516734369
16144,Sylvain_2015,160,lower trapezius,test 10,0.2238374417521891
16145,Sylvain_2015,160,lower trapezius,test 11,0.04569573730189317
16146,Sylvain_2015,160,lower trapezius,test 12,0.04888985529428963
16147,Sylvain_2015,160,lower trapezius,test 13,0.021758449196917606
16148,Sylvain_2015,160,lower trapezius,test 14,0.05991939233271491
16149,Sylvain_2015,160,middle deltoid,test 00,0.14335146743764945
16150,Sylvain_2015,160,middle deltoid,test 01,0.11581965157810423
16151,Sylvain_2015,160,middle deltoid,test 02,0.13696157016837865
16152,Sylvain_2015,160,middle deltoid,test 03,0.1163719297025776
16153,Sylvain_2015,160,middle deltoid,test 04,0.14420144591670092
16154,Sylvain_2015,160,middle deltoid,test 05,0.08837299390594368
16155,Sylvain_2015,160,middle deltoid,test 06,0.013549398912616053
16156,Sylvain_2015,160,middle deltoid,test 07,0.015851605153387276
16157,Sylvain_2015,160,middle deltoid,test 08,0.13485080991063958
16158,Sylvain_2015,160,middle deltoid,test 09,0.09664018182864796
16159,Sylvain_2015,160,middle deltoid,test 10,0.027969531494195142
16160,Sylvain_2015,160,middle deltoid,test 11,0.14265001758212426
16161,Sylvain_2015,160,middle deltoid,test 12,0.01866760267212811
16162,Sylvain_2015,160,middle deltoid,test 13,0.0403582309384478
16163,Sylvain_2015,160,middle deltoid,test 14,0.1526127993693847
16164,Sylvain_2015,160,posterior deltoid,test 00,0.13428001985775243
16165,Sylvain_2015,160,posterior deltoid,test 01,0.30441155955907023
16166,Sylvain_2015,160,posterior deltoid,test 02,0.24364522028160604
16167,Sylvain_2015,160,posterior deltoid,test 03,0.11646729885174435
16168,Sylvain_2015,160,posterior deltoid,test 04,0.11836196846499064
16169,Sylvain_2015,160,posterior deltoid,test 05,0.19213392603962468
16170,Sylvain_2015,160,posterior deltoid,test 06,0.035396094782038146
16171,Sylvain_2015,160,posterior deltoid,test 07,0.016344393236061745
16172,Sylvain_2015,160,posterior deltoid,test 08,0.18639215076977902
16173,Sylvain_2015,160,posterior deltoid,test 09,0.09274332014276174
16174,Sylvain_2015,160,posterior deltoid,test 10,0.058817274162830925
16175,Sylvain_2015,160,posterior deltoid,test 11,0.15465931862349427
16176,Sylvain_2015,160,posterior deltoid,test 12,0.05679277725190117
16177,Sylvain_2015,160,posterior deltoid,test 13,0.01811273944137461
16178,Sylvain_2015,160,posterior deltoid,test 14,0.21848612503259224
16179,Sylvain_2015,160,pectoralis major,test 00,0.0132713694191035
16180,Sylvain_2015,160,pectoralis major,test 01,0.012403567932135528
16181,Sylvain_2015,160,pectoralis major,test 02,0.007873849722078883
16182,Sylvain_2015,160,pectoralis major,test 03,0.04206341504261252
16183,Sylvain_2015,160,pectoralis major,test 04,0.02718443136926015
16184,Sylvain_2015,160,pectoralis major,test 05,0.016482754958478594
16185,Sylvain_2015,160,pectoralis major,test 06,0.04529831681627584
16186,Sylvain_2015,160,pectoralis major,test 07,0.10894459358437225
16187,Sylvain_2015,160,pectoralis major,test 08,0.014987071901390493
16188,Sylvain_2015,160,pectoralis major,test 09,0.013217693475554316
16189,Sylvain_2015,160,pectoralis major,test 10,0.11983986858597778
16190,Sylvain_2015,160,pectoralis major,test 11,0.02157430782425276
16191,Sylvain_2015,160,pectoralis major,test 12,0.09305871651592
16192,Sylvain_2015,160,pectoralis major,test 13,0.055471238354890054
16193,Sylvain_2015,160,pectoralis major,test 14,0.009706537366552722
16194,Sylvain_2015,160,serratus anterior,test 00,0.10410457563365158
16195,Sylvain_2015,160,serratus anterior,test 01,0.046328044874539794
16196,Sylvain_2015,160,serratus anterior,test 02,0.08217642611934252
16197,Sylvain_2015,160,serratus anterior,test 03,0.07231826714075193
16198,Sylvain_2015,160,serratus anterior,test 04,0.08409327164395253
16199,Sylvain_2015,160,serratus anterior,test 05,0.09020521685966834
16200,Sylvain_2015,160,serratus anterior,test 06,0.09778375518179247
16201,Sylvain_2015,160,serratus anterior,test 07,0.07303978611494998
16202,Sylvain_2015,160,serratus anterior,test 08,0.09488520413254506
16203,Sylvain_2015,160,serratus anterior,test 09,0.033696183509339166
16204,Sylvain_2015,160,serratus anterior,test 10,0.1017157962023983
16205,Sylvain_2015,160,serratus anterior,test 11,0.0754176259730775
16206,Sylvain_2015,160,serratus anterior,test 12,0.09337616358791533
16207,Sylvain_2015,160,serratus anterior,test 13,0.04143753391632829
16208,Sylvain_2015,160,serratus anterior,test 14,0.09076792769732413
16209,Sylvain_2015,160,latissimus dorsi,test 00,0.010643452785032355
16210,Sylvain_2015,160,latissimus dorsi,test 01,0.045572157914754476
16211,Sylvain_2015,160,latissimus dorsi,test 02,0.02563011186903039
16212,Sylvain_2015,160,latissimus dorsi,test 03,0.013134863641591136
16213,Sylvain_2015,160,latissimus dorsi,test 04,0.012699448293762678
16214,Sylvain_2015,160,latissimus dorsi,test 05,0.062100306638684724
16215,Sylvain_2015,160,latissimus dorsi,test 06,0.03199228311557488
16216,Sylvain_2015,160,latissimus dorsi,test 07,0.03891931849509785
16217,Sylvain_2015,160,latissimus dorsi,test 08,0.012344326280560163
16218,Sylvain_2015,160,latissimus dorsi,test 09,0.01251293721372434
16219,Sylvain_2015,160,latissimus dorsi,test 10,0.16453946639868833
16220,Sylvain_2015,160,latissimus dorsi,test 11,0.013175702330342364
16221,Sylvain_2015,160,latissimus dorsi,test 12,0.030562236348626533
16222,Sylvain_2015,160,latissimus dorsi,test 13,0.012661374553177914
16223,Sylvain_2015,160,latissimus dorsi,test 14,0.018627795593113967
16224,Sylvain_2015,160,supraspinatus,test 00,0.5277807498267852
16225,Sylvain_2015,160,supraspinatus,test 01,0.4677970771852073
16226,Sylvain_2015,160,supraspinatus,test 02,0.5512586081455195
16227,Sylvain_2015,160,supraspinatus,test 03,0.45060479020298544
16228,Sylvain_2015,160,supraspinatus,test 04,0.47365053953792136
16229,Sylvain_2015,160,supraspinatus,test 05,0.5297701264220954
16230,Sylvain_2015,160,supraspinatus,test 06,0.018629795924449414
16231,Sylvain_2015,160,supraspinatus,test 07,0.15504469644358787
16232,Sylvain_2015,160,supraspinatus,test 08,0.4998551635928139
16233,Sylvain_2015,160,supraspinatus,test 09,0.2816918819725571
16234,Sylvain_2015,160,supraspinatus,test 10,0.012641262184329068
16235,Sylvain_2015,160,supraspinatus,test 11,0.4620177972873533
16236,Sylvain_2015,160,supraspinatus,test 12,0.09559983261860308
16237,Sylvain_2015,160,supraspinatus,test 13,0.13626417590659412
16238,Sylvain_2015,160,supraspinatus,test 14,0.48736436688021784
16239,Sylvain_2015,160,infraspinatus,test 00,0.018226134387119033
16240,Sylvain_2015,160,infraspinatus,test 01,0.033233502203465194
16241,Sylvain_2015,160,infraspinatus,test 02,0.04267778805241261
16242,Sylvain_2015,160,infraspinatus,test 03,0.03319852353389237
16243,Sylvain_2015,160,infraspinatus,test 04,0.020634510368501648
16244,Sylvain_2015,160,infraspinatus,test 05,0.02258884646937416
16245,Sylvain_2015,160,infraspinatus,test 06,0.03262999959281064
16246,Sylvain_2015,160,infraspinatus,test 07,0.030438290377120144
16247,Sylvain_2015,160,infraspinatus,test 08,0.046385654469110735
16248,Sylvain_2015,160,infraspinatus,test 09,0.07606594037992741
16249,Sylvain_2015,160,infraspinatus,test 10,0.006456930971877627
16250,Sylvain_2015,160,infraspinatus,test 11,0.021898957873711104
16251,Sylvain_2015,160,infraspinatus,test 12,0.005948063551032599
16252,Sylvain_2015,160,infraspinatus,test 13,0.01959752513451633
16253,Sylvain_2015,160,infraspinatus,test 14,0.040378509823460855
16254,Sylvain_2015,160,subscapularis,test 00,0.09400895811198655
16255,Sylvain_2015,160,subscapularis,test 01,0.040854856183253595
16256,Sylvain_2015,160,subscapularis,test 02,0.05969701005637928
16257,Sylvain_2015,160,subscapularis,test 03,0.06875633380864898
16258,Sylvain_2015,160,subscapularis,test 04,0.07660390244350467
16259,Sylvain_2015,160,subscapularis,test 05,0.033733027624752984
16260,Sylvain_2015,160,subscapularis,test 06,0.020001832899346556
16261,Sylvain_2015,160,subscapularis,test 07,0.020057296816131588
16262,Sylvain_2015,160,subscapularis,test 08,0.05144569705360119
16263,Sylvain_2015,160,subscapularis,test 09,0.036685260266114274
16264,Sylvain_2015,160,subscapularis,test 10,0.13640137273236744
16265,Sylvain_2015,160,subscapularis,test 11,0.07245631971093502
16266,Sylvain_2015,160,subscapularis,test 12,0.07915279889896683
16267,Sylvain_2015,160,subscapularis,test 13,0.08765570383179665
16268,Sylvain_2015,160,subscapularis,test 14,0.04940616086983747
16269,Sylvain_2015,161,upper trapezius,test 00,0.24084861933378218
16270,Sylvain_2015,161,upper trapezius,test 01,0.07816119160258894
16271,Sylvain_2015,161,upper trapezius,test 02,0.10466151017677357
16272,Sylvain_2015,161,upper trapezius,test 03,0.1745356159781294
16273,Sylvain_2015,161,upper trapezius,test 04,0.20206915965932748
16274,Sylvain_2015,161,upper trapezius,test 05,0.02541363354982504
16275,Sylvain_2015,161,upper trapezius,test 06,0.01555201453716798
16276,Sylvain_2015,161,upper trapezius,test 07,0.014902694200941459
16277,Sylvain_2015,161,upper trapezius,test 08,0.0406818922965576
16278,Sylvain_2015,161,upper trapezius,test 09,0.03374377538154603
16279,Sylvain_2015,161,upper trapezius,test 10,0.022058498402397007
16280,Sylvain_2015,161,upper trapezius,test 11,0.2071350276013123
16281,Sylvain_2015,161,upper trapezius,test 12,0.06873130666438512
16282,Sylvain_2015,161,upper trapezius,test 13,0.051507200388374204
16283,Sylvain_2015,161,upper trapezius,test 14,0.22853028032395847
16284,Sylvain_2015,161,middle trapezius,test 00,0.13748584924325255
16285,Sylvain_2015,161,middle trapezius,test 01,0.18915915141731537
16286,Sylvain_2015,161,middle trapezius,test 02,0.165392605501711
16287,Sylvain_2015,161,middle trapezius,test 03,0.15687404308761085
16288,Sylvain_2015,161,middle trapezius,test 04,0.15039744811929712
16289,Sylvain_2015,161,middle trapezius,test 05,0.07558686716954618
16290,Sylvain_2015,161,middle trapezius,test 06,0.04750696317480561
16291,Sylvain_2015,161,middle trapezius,test 07,0.016592027882804058
16292,Sylvain_2015,161,middle trapezius,test 08,0.023133073166782144
16293,Sylvain_2015,161,middle trapezius,test 09,0.058030554187591406
16294,Sylvain_2015,161,middle trapezius,test 10,0.03491049194944802
16295,Sylvain_2015,161,middle trapezius,test 11,0.11715709468435472
16296,Sylvain_2015,161,middle trapezius,test 12,0.018904363811151407
16297,Sylvain_2015,161,middle trapezius,test 13,0.016529629570148315
16298,Sylvain_2015,161,middle trapezius,test 14,0.18687342256998052
16299,Sylvain_2015,161,lower trapezius,test 00,0.035232705971093396
16300,Sylvain_2015,161,lower trapezius,test 01,0.07085051779969519
16301,Sylvain_2015,161,lower trapezius,test 02,0.046697227130521345
16302,Sylvain_2015,161,lower trapezius,test 03,0.04088319421300989
16303,Sylvain_2015,161,lower trapezius,test 04,0.03144093643766918
16304,Sylvain_2015,161,lower trapezius,test 05,0.07166784162296606
16305,Sylvain_2015,161,lower trapezius,test 06,0.05055502425322981
