,dataset,participant,muscle,test 00,test 01,test 02,test 03,test 04,test 05,test 06,test 07,test 08,test 09,test 10,test 11,test 12,test 13,test 14,test 15
52,Landry2012,52,middle trapezius,0.5258634924503278,0.7616808514609043,0.6154488919389182,0.3321423213934888,0.3305677042037768,0.16094517519419446,0.18997852497920587,0.11532185216549952,,,,,,,,
53,Landry2012,52,pectoralis major,0.011220792784823267,0.005301216612055351,0.006608693721790837,0.04776767648204652,0.007625430650884672,0.014727759777516126,0.07811848217756442,0.3168701443318017,,,,,,,,
54,Landry2012,52,posterior deltoid,0.06369065047156405,0.4954335863915681,0.20779469819219745,0.07909877034435076,0.18728234567518148,0.9727838023052294,0.8203062033011633,0.032994937595234225,,,,,,,,
55,Landry2012,52,upper trapezius,0.7025755553984284,0.6453367125805957,0.6474482889526413,0.19014708137429812,0.20970001730788365,0.21962033189086597,0.10048264354690811,0.039720839296889465,,,,,,,,
56,Landry2012,53,anterior deltoid,0.39879341381169003,0.3666416287170974,0.382266229596498,0.47067145008667477,0.4261154390139123,0.03489081004182348,0.012835265932043425,0.26530020859627573,,,,,,,,
57,Landry2012,53,latissimus dorsi,0.01659582540271604,0.01911893043115215,0.021643577186019003,0.013503023183147222,0.0178194602687257,0.11502874865158251,0.08430801445347345,0.010167822398347608,,,,,,,,
58,Landry2012,53,lower trapezius,0.0814183081442198,0.25182486381115377,0.23223733881825268,0.06306349541217211,0.05389878567529178,0.08128000069874913,0.07188866713474124,0.04631519928661184,,,,,,,,
59,Landry2012,53,middle deltoid,0.2349999275138396,0.3145184145632346,0.2769146514580232,0.2629396549123781,0.3025470712836579,0.16518831473160903,0.025880883746474903,0.030339286078356485,,,,,,,,
60,Landry2012,53,middle trapezius,0.46523266115683337,0.5675226461183984,0.5358989359054446,0.5748069913480978,0.341856136380701,0.044946183628759996,0.028481611770161706,0.2934046118070665,,,,,,,,
61,Landry2012,53,pectoralis major,0.02708496765384603,0.01541396731731207,0.011123427994166733,0.01964929940568857,0.016211217309121003,0.02216690657797248,0.06353720429027324,0.06786549583775055,,,,,,,,
62,Landry2012,53,posterior deltoid,0.04229099241232062,0.07441598407250802,0.07229494664289694,0.0535558733310532,0.049173004583124014,0.14542739782249836,0.13959673501889044,0.030528547896274343,,,,,,,,
63,Landry2012,53,upper trapezius,0.5239320363575213,0.4591590043238645,0.4071376051443587,0.44790565006270766,0.46340418874541905,0.13146939115587464,0.029698781930463304,0.24291415713249498,,,,,,,,
64,Landry2012,54,anterior deltoid,0.1372011749558583,0.039664306461803536,0.20595455577987848,0.3465401389023059,0.2035776308127827,0.013324103601185936,0.00820987967107455,0.32519505189684944,,,,,,,,
65,Landry2012,54,latissimus dorsi,0.008271596941280041,0.028611731082472048,0.013342617616126356,0.011657693385917805,0.00975793949847378,0.08021742523227211,0.06950062651829984,0.015242975813976493,,,,,,,,
66,Landry2012,54,lower trapezius,0.21391694353927093,0.33759908320243837,0.285876886770374,0.253271948260171,0.2232324168756506,0.07206343063611947,0.16780257840731774,0.19108968217936664,,,,,,,,
67,Landry2012,54,middle deltoid,0.2144593726213975,0.2269968194818379,0.23024210835306158,0.2749546393390018,0.21388045267977926,0.11058818800330264,0.017189937904328788,0.10823212443278858,,,,,,,,
68,Landry2012,54,middle trapezius,0.08331815508725636,0.2380930246956744,0.21363905183192552,0.18106255708300556,0.18606264349789678,0.13554037842203004,0.13775305405099672,0.10238913824487528,,,,,,,,
69,Landry2012,54,pectoralis major,0.006504594688266359,0.005857091224149659,0.006289004465106526,0.03075123642839209,0.007970750234624475,0.015403638639921731,0.09952244496022739,0.0980248983733305,,,,,,,,
70,Landry2012,54,posterior deltoid,0.05267026752777033,0.2494106091286086,0.05821688918878491,0.05586776661430288,0.0674664596698882,0.23613105933745093,0.16857012076835357,0.036583154817796226,,,,,,,,
71,Landry2012,54,upper trapezius,0.4843974451797795,0.3372016688118302,0.308751902577903,0.241301849071846,0.3290018186035187,0.017959549381288742,0.007722539375779772,0.13897268079329325,,,,,,,,
72,Landry2012,55,anterior deltoid,0.1272918283030192,0.1267305283634551,0.18505407899813353,0.18421021505244936,0.18227610784224643,0.014291892931784306,0.009746058504993682,0.11146665590334646,,,,,,,,
73,Landry2012,55,latissimus dorsi,0.016291077919105744,0.04585586894148572,0.050971127706962806,0.023535577378999823,0.014482612460574341,0.0783514324173359,0.06654321121612057,0.01141550694292074,,,,,,,,
74,Landry2012,55,lower trapezius,0.06622020265050771,0.22856560335665477,0.25449426321896346,0.14657885986741087,0.10855058511229887,0.07056978694686905,0.07750767731285242,0.12008469275142225,,,,,,,,
75,Landry2012,55,middle deltoid,0.0899037790634431,0.07700882200504335,0.10269636826662702,0.10655174140576085,0.08016920447486109,0.08291016655016198,0.030593747211063824,0.05722478221708698,,,,,,,,
76,Landry2012,55,middle trapezius,0.12935987622325484,0.23642219288062002,0.2461708179849551,0.2421213175827221,0.18787787790759344,0.09936065376956837,0.09395569306789606,0.12887931147452578,,,,,,,,
77,Landry2012,55,pectoralis major,0.014012693263766517,0.008061417137260846,0.011392908165747615,0.0353608439851668,0.0291364118641825,0.01773315406222936,0.030330920977727337,0.11861379968651907,,,,,,,,
78,Landry2012,55,posterior deltoid,0.02428876373273362,0.10027929686810365,0.052975863706679005,0.053605792860897825,0.030466041678588296,0.15009824063351115,0.11366803282699339,0.020144902147766222,,,,,,,,
79,Landry2012,55,upper trapezius,0.27034767067352455,0.21098879283289762,0.2759469271691045,0.27935771803625536,0.2386116169160839,0.09024576420820682,0.03597189911730008,0.049367438629875554,,,,,,,,
80,Landry2012,56,anterior deltoid,0.14890905315116135,0.06166812115373355,0.2046423589115293,0.2879736894712642,0.165478620809221,0.03279645785364871,0.02615513457972071,0.3580043981002988,,,,,,,,
81,Landry2012,56,latissimus dorsi,0.016881728077192976,0.02278237283265602,0.027881177268035448,0.030037119526135494,0.01978321107399236,0.15145226380552612,0.09751115346784076,0.012220520991683042,,,,,,,,
82,Landry2012,56,lower trapezius,0.19039331727201286,0.24423983620859807,0.23301120275728165,0.17905856381000293,0.1401036546125208,0.051663467833440536,0.05527053383981993,0.09902340352444303,,,,,,,,
83,Landry2012,56,middle deltoid,0.2010404198810284,0.19893915750601215,0.2141614199881141,0.2857005025380146,0.2677371086364174,0.271942750162418,0.16555647263230291,0.2617872127944976,,,,,,,,
84,Landry2012,56,middle trapezius,0.29367833572974694,0.32001060755947053,0.27143760043428083,0.34176285840229215,0.30927703010677776,0.17357536612491564,0.13840779857842725,0.14180833287881361,,,,,,,,
85,Landry2012,56,pectoralis major,0.04609901809084759,0.007487878741547067,0.01920429278405366,0.45517318307878113,0.0156112222680773,0.030923720870789484,0.028300511128236137,0.10354147370634824,,,,,,,,
86,Landry2012,56,posterior deltoid,0.14679269386433225,0.27956821607659393,0.1583906079791629,0.17656076758671246,0.2764447598503347,0.35618320360941924,0.3494788859023979,0.02600854674115808,,,,,,,,
87,Landry2012,56,upper trapezius,0.6087261562113931,0.4377817840056038,0.43452555109682667,0.41219686766625047,0.38598828702979754,0.04409435654900402,0.017683181241494317,0.34007471959162067,,,,,,,,
88,Landry2012,57,anterior deltoid,0.1356740513071368,0.07884822743611206,0.23567558754906037,0.23970166674741106,0.13840687839704566,0.04961650231020757,0.07448915111479781,0.21790328515651403,,,,,,,,
89,Landry2012,57,latissimus dorsi,0.04820029859140171,0.060118422311514486,0.019485197009960417,0.04761354648959598,0.03685315313319698,0.27062477424043446,0.13933831792314916,0.05030711250186274,,,,,,,,
90,Landry2012,57,lower trapezius,0.37501901309651603,0.31006436550597605,0.3770352663572277,0.3070399244907935,0.29829768226007414,0.15945746206860606,0.1296976026712205,0.23551694570462198,,,,,,,,
91,Landry2012,57,middle deltoid,0.31323571838067804,0.2550780070831856,0.32799137698623493,0.32132294401352435,0.2716470589772862,0.22785276854499453,0.014921762562635003,0.05958762702729005,,,,,,,,
92,Landry2012,57,middle trapezius,0.49223058649317053,0.40699131085921486,0.3643444715896428,0.403699882387043,0.46390771459557306,0.4196324488537344,0.23480975107261384,0.09318065198684819,,,,,,,,
93,Landry2012,57,pectoralis major,0.010290028069908886,0.008152721641717616,0.008927171054118272,0.017872353861690716,0.010960973705077521,0.017269322823904552,0.19330631027409054,0.2672795546898111,,,,,,,,
94,Landry2012,57,posterior deltoid,0.16319146563461795,0.3058248315398603,0.08071943668270876,0.06722313750475457,0.1966976211486411,0.7659398686410879,0.2834637986756421,0.014002249355739635,,,,,,,,
95,Landry2012,57,upper trapezius,0.3696893681588083,0.37389940538671257,0.44121532698919896,0.4000767475085729,0.32942258614355485,0.07924627820638219,0.04376179440467579,0.024300654480500523,,,,,,,,
96,Landry2012,58,anterior deltoid,0.24993227196817225,0.1567976263246162,0.2790681787639303,0.22642621823039868,0.1756485073513063,0.044291463583122845,0.07160856680918655,0.1494248092662778,,,,,,,,
97,Landry2012,58,latissimus dorsi,0.03450569481759709,0.05255445838975916,0.06452197400887398,0.06734791319393892,0.04010887587772182,0.28666866397147345,0.24061508866702952,0.019557009910287863,,,,,,,,
98,Landry2012,58,lower trapezius,0.10979955636473847,0.23070382849672783,0.1794905325561236,0.13086322816190882,0.14026598588083114,0.05319463661045693,0.056814152483913354,0.06401692202615239,,,,,,,,
99,Landry2012,58,middle deltoid,0.40724046458584523,0.3924903752249109,0.304384379999801,0.39749654730113737,0.43720444058876706,0.268568806537229,0.1254420985017361,0.059982894231260485,,,,,,,,
100,Landry2012,58,middle trapezius,0.28193930763035346,0.38727452557397707,0.2994068616651072,0.29483193107542915,0.3030061387932736,0.04348319743393335,0.05533393447959667,0.11615362398149534,,,,,,,,
101,Landry2012,58,pectoralis major,0.05699024820624347,0.024242381669188517,0.039928715416001875,0.06309841340737685,0.02342580421837025,0.021311789709922646,0.05086142893408559,0.11584942125713299,,,,,,,,
102,Landry2012,58,posterior deltoid,0.05075791937546564,0.11546659719744279,0.05041263911142643,0.0583818184589781,0.07077134370477184,0.30057375459849317,0.22300540249547005,0.026724828344899327,,,,,,,,
103,Landry2012,58,upper trapezius,0.1950965498059663,0.19937882293063908,0.2012188926157719,0.16617899408350878,0.11968521236551412,0.0324161647314066,0.03351363125782264,0.05865505225395277,,,,,,,,
104,Landry2012,59,anterior deltoid,0.024346317380429867,0.03330185066928898,0.044053498501299214,0.02649067193536769,0.020360433970287115,0.020541297543576465,0.04562635459111061,0.0259502996224609,,,,,,,,
105,Landry2012,59,latissimus dorsi,0.008083395819956752,0.020900341690145104,0.02653894390296324,0.011897124374725728,0.007727827577303617,0.04118933160240445,0.031032440788121788,0.006840347858131617,,,,,,,,
106,Landry2012,59,lower trapezius,0.047613209176518706,0.07165785438691899,0.08670425860106032,0.054074526284715686,0.04039119342123547,0.03361231998120148,0.03131782705597798,0.03520082948739147,,,,,,,,
107,Landry2012,59,middle deltoid,0.07407140687766707,0.06554619857786488,0.09737620705660263,0.071770635077075,0.0750456513705469,0.03629336410249414,0.011953746572214352,0.008146664954428017,,,,,,,,
108,Landry2012,59,middle trapezius,0.050243379442984626,0.08488120381696714,0.0990385598122464,0.10858945283205682,0.053410862337224196,0.053571081624402855,0.045880499548877705,0.032699715403100314,,,,,,,,
109,Landry2012,59,pectoralis major,0.010674060297994638,0.008661152618196007,0.015726868363216507,0.02231715046599235,0.008975563866472936,0.010862847170040853,0.019960862944799207,0.024725222730477753,,,,,,,,
110,Landry2012,59,posterior deltoid,0.02348326278369395,0.09697229846523732,0.04446793111718274,0.022995650585975358,0.026169392995542044,0.11892473296178495,0.07498979119085776,0.00713939237713046,,,,,,,,
111,Landry2012,59,upper trapezius,0.18074751615330664,0.1055337681620626,0.18227240411736303,0.1445780247101212,0.14596415656922196,0.02923636747450282,0.013509829982465775,0.03624984112855104,,,,,,,,
112,Landry2012,60,anterior deltoid,0.1986803866229587,0.04496710292782337,0.14552403436614253,0.2893544342746367,0.2632244028177994,0.02485087980176331,0.019067158080861995,0.0371536381664025,,,,,,,,
113,Landry2012,60,latissimus dorsi,0.05122430779262083,0.07525626014185878,0.11418110376393925,0.050958192361980216,0.036140862767159124,0.5953688642799615,0.5589116854484212,0.08469158441345426,,,,,,,,
114,Landry2012,60,lower trapezius,0.11684867305868117,0.18436118124675901,0.192323895093375,0.11643241945193653,0.12117697531493535,0.05981684382674317,0.05966178885290966,0.053884439332964794,,,,,,,,
115,Landry2012,60,middle deltoid,0.14380347485940906,0.11235121251468441,0.1420656893644192,0.12711154773221636,0.19528593062903205,0.12781981832112652,0.11131981992864166,0.009709250867076524,,,,,,,,
116,Landry2012,60,middle trapezius,0.19486088792961778,0.26320323101674586,0.2141599860638002,0.20279472125771816,0.2421861619651927,0.09841173869638976,0.10874229892904824,0.0744678676775414,,,,,,,,
117,Landry2012,60,pectoralis major,0.05422892372115988,0.004061934667313349,0.008701975582365719,0.09943323616349502,0.010455621681525418,0.014317663548228398,0.013350843238100133,0.1561336331547439,,,,,,,,
118,Landry2012,60,posterior deltoid,0.026208405148761035,0.14917385649578735,0.05122442455672812,0.032974001479642565,0.07342487020645795,0.30558961795933026,0.28585201629934254,0.023282621633095246,,,,,,,,
119,Landry2012,60,upper trapezius,0.23245142143353834,0.10435196415716096,0.24596935693833405,0.26660156865065576,0.3390391185366436,0.05735359544565409,0.07199884876193675,0.0510446019921928,,,,,,,,
120,Landry2012,61,anterior deltoid,0.2921799941872825,0.15786291205498643,0.19512122247804087,0.33220435120195063,0.3545440394949968,0.07418319164334146,0.01020338785625623,0.20536492544173687,,,,,,,,
121,Landry2012,61,latissimus dorsi,0.013970363623879909,0.06690874903753354,0.02881352145245675,0.030214076334225543,0.010315098755790808,0.11806248976838163,0.11107014003452712,0.015344633860792161,,,,,,,,
122,Landry2012,61,lower trapezius,0.2622804702136439,0.23682741917686864,0.3381348068933897,0.24897210443028903,0.2614297124671422,0.050446484184456665,0.05089305716271644,0.14736943071342884,,,,,,,,
123,Landry2012,61,middle deltoid,0.18158360744726884,0.13669451752372852,0.14562467274921562,0.1902494656766905,0.18624409069820982,0.11461466876843582,0.02966486583678062,0.08569604983044837,,,,,,,,
124,Landry2012,61,middle trapezius,0.37188089891159143,0.31927154386156814,0.30867854537437395,0.3368857117921096,0.4538889080229207,0.07644333418473702,0.07587033622268087,0.18011833908154942,,,,,,,,
125,Landry2012,61,pectoralis major,0.012911174931956964,0.011193995545813372,0.00573463746152841,0.02936383816515203,0.016983094843968073,0.02904749514578287,0.08063119585525955,0.13999001887790852,,,,,,,,
126,Landry2012,61,posterior deltoid,0.27585252579829866,0.5982334794311485,0.40203918090532353,0.22586020006553822,0.22425203312601494,0.6943111546595717,0.5256053154749428,0.011248431973735071,,,,,,,,
127,Landry2012,61,upper trapezius,0.5370479448365241,0.38210336164809466,0.46297044871637894,0.42492865293876175,0.4471066292639502,0.04914801501891179,0.026033437171242933,0.07464529686403354,,,,,,,,
128,Landry2012,62,anterior deltoid,0.25873188060140084,0.26059343388898876,0.28366339441994953,0.3229977684330809,0.25212684325286067,0.03734086230771288,0.013747516888312598,0.1241889147052311,,,,,,,,
129,Landry2012,62,latissimus dorsi,0.03943634245271372,0.07444736790975948,0.06446549945656459,0.07146019140357009,0.028374601780198867,0.17205164441760162,0.11167836401311677,0.022148804431420945,,,,,,,,
130,Landry2012,62,lower trapezius,0.11767014845867496,0.293929902403869,0.2985636883311235,0.1068118619796222,0.11381069361254507,0.09799780331261285,0.08907596063723942,0.04578217914097039,,,,,,,,
131,Landry2012,62,middle deltoid,0.19119119719197344,0.3007577320678994,0.3055712116511558,0.2544868084326996,0.22520417611962776,0.0642642712574206,0.025185236807781786,0.04039288916205128,,,,,,,,
132,Landry2012,62,middle trapezius,0.21061290641111496,0.28609057253176,0.2622395824331946,0.3037768186830746,0.27718276843010364,0.11362329643110892,0.11790507963101918,0.13733878992676066,,,,,,,,
133,Landry2012,62,pectoralis major,0.025765015729282605,0.011801923733984705,0.010155466886817163,0.03837531692759806,0.014987849607846203,0.01657126020796061,0.017466612170688886,0.06465785149290987,,,,,,,,
134,Landry2012,62,posterior deltoid,0.03812094235657699,0.1424106899410799,0.11010688582622015,0.04821764141364819,0.038243220970186224,0.2511522735337305,0.1956042913388431,0.01144492381619824,,,,,,,,
135,Landry2012,62,upper trapezius,0.4014588730967642,0.35060636704190096,0.3369162120558109,0.2258797464420845,0.20491417257408245,0.028375689490341475,0.01266855213749546,0.12749230379541654,,,,,,,,
136,Landry2012,63,anterior deltoid,0.23064336017508633,0.17028740491576463,0.29625825599346417,0.23438002438017536,0.2407985844222502,0.043142959049046185,0.015113767092872704,0.05938143855278375,,,,,,,,
137,Landry2012,63,latissimus dorsi,0.012716610447903514,0.0356718815450611,0.021037935545347122,0.023102199717236843,0.013637996638179464,0.10358814080198014,0.06887265819850782,0.010520825318624628,,,,,,,,
138,Landry2012,63,lower trapezius,0.15230695168696598,0.2625650875496006,0.3349236764564736,0.17262010314342127,0.13270484079429262,0.04923477828202456,0.05292851237639931,0.10401937836200201,,,,,,,,
139,Landry2012,63,middle deltoid,0.2943268875562351,0.3859555943681362,0.4151494889684676,0.2932539201185833,0.2911940162807356,0.1480407064221482,0.036342278652935336,0.03185979671601383,,,,,,,,
140,Landry2012,63,middle trapezius,0.23961428723751954,0.28702562488169764,0.257730090866373,0.2731385595268686,0.25429829810354915,0.15122165172170707,0.10127942938883491,0.12708780924288926,,,,,,,,
141,Landry2012,63,pectoralis major,0.04839507880460471,0.006228021209620145,0.010013130822213374,0.03263964409053259,0.01329186368327221,0.019794215682730824,0.029330525151756666,0.0602753972193871,,,,,,,,
142,Landry2012,63,posterior deltoid,0.03904490003407457,0.22181353037924362,0.06726213567620154,0.05646680092926076,0.044927140159330324,0.34067149568947663,0.24549477668429645,0.02122650234056644,,,,,,,,
143,Landry2012,63,upper trapezius,0.3557850735205725,0.3359729229380322,0.3171631282175778,0.38927275832112357,0.36782372025327464,0.06219390968958148,0.024316767822402958,0.1664093067814602,,,,,,,,
144,Landry2013,164,anterior deltoid,0.2639770140409687,0.038437150166855893,0.04912701855544235,0.3413985291509749,0.28800663263869075,0.013512111712015131,0.008561132150931903,0.26810649324398883,,,,,,,0.3245280162187777,
145,Landry2013,164,latissimus dorsi,0.024039507832391394,0.12497283476454556,0.05226618627891698,0.0170185331924171,0.013484323770082933,0.2454617796565654,0.2154981676663313,0.06511399349131418,,,,,,,0.01629228963828496,
146,Landry2013,164,lower trapezius,0.20586312906831808,0.1795303464324314,0.2903433104482617,0.174802294051863,0.19413402253364753,0.12549325856140914,0.1392868362605772,0.13939397715443475,,,,,,,0.2463583003033659,
147,Landry2013,164,middle deltoid,0.3022632151845591,0.2436066844891698,0.325696117116818,0.3068845883052551,0.30132223397312075,0.22737613014146754,0.036870784566831516,0.050451249588930956,,,,,,,0.27994120161583014,
148,Landry2013,164,middle trapezius,0.2679837433745162,0.14341546950475736,0.25329879106975256,0.22702102874268143,0.23296857728638598,0.17410785628383918,0.15209904735104865,0.1413311761948183,,,,,,,0.21268104548785993,
149,Landry2013,164,pectoralis major,0.009378156473576626,0.006274550830491842,0.007350371983407514,0.01983357937475857,0.008614835008520264,0.01100856216805172,0.017166455173734694,0.11871660453700586,,,,,,,0.012181518487631151,
150,Landry2013,164,posterior deltoid,0.13665745494179793,0.19367850943444126,0.4563204425762191,0.09877703794683884,0.1280864426049686,0.13587853547690346,0.12237414932917344,0.03316559988236278,,,,,,,0.12668289819923376,
151,Landry2013,164,serratus anterior,0.2781893306258916,0.013122110620774972,0.35014793526014454,0.34933744470914174,0.2776922272825966,0.034042188049959135,0.05650129078069776,0.09294237670513128,,,,,,,0.33243025411033,
152,Landry2013,164,upper trapezius,0.4044613234111132,0.44945939612442537,0.6356757168335687,0.4142478643305154,0.46506764397285977,0.21488047748317157,0.07297952489400364,0.14115350856901238,,,,,,,0.3799437809108127,
153,Landry2013,165,anterior deltoid,0.20555947222587953,0.036377580485614805,0.11249139124093005,0.2357593234017555,0.217024530834685,0.007937708016242337,0.012158048728132753,0.11049676805905523,,,,,,,0.2373993542131803,
154,Landry2013,165,latissimus dorsi,0.008265835111285749,0.04622557529559032,0.012341829941852036,0.013759719119646187,0.0076285615408077136,0.09538281722217795,0.13616825221125692,0.00496458603666905,,,,,,,0.01741216743831136,
155,Landry2013,165,lower trapezius,0.008585299981702602,0.08350178793486313,0.03043199475652356,0.015253179341231018,0.005938949613244382,0.1369122265439329,0.17653152243585699,0.008717594579797528,,,,,,,0.013529228834889984,
156,Landry2013,165,middle deltoid,0.12419276330386526,0.08151826203590924,0.11715968932449979,0.14329568003381637,0.11550996456035409,0.02446321909033168,0.03686339680843341,0.031193386608290363,,,,,,,0.11000793507210915,
157,Landry2013,165,middle trapezius,0.04821765967054516,0.12669252917439708,0.06359474588030035,0.15778857922205705,0.06411437449262403,0.028795117581662102,0.030574539591331433,0.07104019041806033,,,,,,,0.17792103280693905,
158,Landry2013,165,pectoralis major,0.036035665551326534,0.00585032866184508,0.006912143294745599,0.08860540163416065,0.009283954837252197,0.009399807494065791,0.011148696741154766,0.1227683155753877,,,,,,,0.012573818878143468,
159,Landry2013,165,posterior deltoid,0.039409986375608816,0.49603451563194545,0.17683666114963084,0.04884925061518967,0.04939839288195011,0.2853546222093682,0.3407264300608673,0.0072898025107331985,,,,,,,0.0952775249012302,
160,Landry2013,165,serratus anterior,0.1514442741507706,0.060464398859613064,0.17865600444525218,0.13211921160623888,0.11206852388804214,0.011995038571885313,0.016813535206654334,0.09392950282844943,,,,,,,0.20239898343778034,
161,Landry2013,165,upper trapezius,0.21009421048051793,0.2514809817389939,0.21775299630602413,0.1926735821896837,0.24315657270514585,0.017507749526549897,0.022715892050740236,0.10776232461366032,,,,,,,0.24790097177665155,
162,Landry2013,166,anterior deltoid,0.11969893529032587,0.03501811092711391,0.15870388348874664,0.14410978415056575,0.16201043796422193,0.01544929284808476,0.010753279062981236,0.09237023986321137,,,,,,,0.16278668229652732,
163,Landry2013,166,latissimus dorsi,0.012827029051445657,0.009000769390431882,0.012501576418922383,0.017799955795496814,0.01801932342975297,0.03044357422879701,0.035077683172379914,0.0055058049831525095,,,,,,,0.008415693942859924,
164,Landry2013,166,lower trapezius,0.0063436593624128955,0.041793632524102724,0.03975291853277997,0.012023270738763477,0.010009635350210001,0.06274520634276767,0.10438587421912261,0.007673563690233448,,,,,,,0.01694313009707172,
165,Landry2013,166,middle deltoid,0.05823059024250308,0.07257253515537992,0.09146816348042279,0.05947488334786299,0.09010748761867668,0.048136475697199886,0.013200121254576803,0.018429596405531327,,,,,,,0.13748003275580098,
166,Landry2013,166,middle trapezius,0.04218891451367807,0.08752115617106158,0.06823983873109399,0.09194452520153672,0.06333385165296804,0.028321814855640007,0.023650315284726883,0.04010438514610831,,,,,,,0.17271299359196005,
167,Landry2013,166,pectoralis major,0.009832211066133937,0.006298959524021662,0.020999701494171654,0.011985277492110034,0.010153274641284923,0.00922317327066963,0.007204955202100861,0.11128892074487391,,,,,,,0.008394291530603172,
168,Landry2013,166,posterior deltoid,0.04395406303209828,0.25157176417704646,0.08561663258035082,0.07206410732206306,0.09934152505431822,0.25340487726906197,0.11380868320952094,0.014260136892356676,,,,,,,0.11340381550800427,
169,Landry2013,166,serratus anterior,0.05530108231152645,0.005866929941033521,0.059897861147851575,0.06288134761576972,0.059974560975650765,0.010682729303265508,0.016372732238839553,0.026915887405556036,,,,,,,0.07049255587613557,
170,Landry2013,166,upper trapezius,0.3009567951242791,0.25463590190269225,0.3475367740687541,0.333368854393714,0.40157559350015937,0.13856754388209014,0.014374163290063474,0.10573806417696208,,,,,,,0.3293810007986525,
171,Landry2013,167,anterior deltoid,0.06409624921684934,0.014201749737151447,0.04381590580472542,0.0750805772382501,0.09421946661723177,0.012830353615182278,0.008004798772250044,0.06249524546126442,,,,,,,0.08942641164392941,
172,Landry2013,167,latissimus dorsi,0.005673130639261751,0.022109876666215677,0.009840720845300953,0.00916355841584177,0.00923139189506461,0.028131352022444506,0.028140278922984437,0.006170474298571349,,,,,,,0.01142761252169692,
173,Landry2013,167,lower trapezius,0.013295451330636138,0.051013754426209215,0.03078303951046246,0.013576593948577928,0.013277950347053796,0.06144765984242258,0.057237693394471434,0.012200852606138577,,,,,,,0.01757936494834578,
174,Landry2013,167,middle deltoid,0.051720741638433244,0.026838071819795545,0.0570527372772462,0.04674860362007695,0.05744956123967339,0.020988692603610012,0.016428371228982483,0.03164347998868591,,,,,,,0.06718917077109525,
175,Landry2013,167,middle trapezius,0.047173093472777,0.05917365781395045,0.110519566838465,0.04840849181464467,0.03541720097187562,0.03209876707277503,0.03229856098422444,0.03203360342873789,,,,,,,0.06151937019431686,
176,Landry2013,167,pectoralis major,0.01612672788772169,0.007851467147790659,0.007638906751042665,0.03474642470168876,0.015961342004227243,0.015522442500262476,0.014995762597622416,0.06445699829900493,,,,,,,0.02390562617012194,
177,Landry2013,167,posterior deltoid,0.09908221210411532,0.2503262805072447,0.1628415490996539,0.05322985315983356,0.1105516947399178,0.27788769554906,0.2437871440217528,0.015077310749500117,,,,,,,0.10896690201607083,
178,Landry2013,167,serratus anterior,0.10044774366248015,0.005858572974279097,0.12056162477709269,0.12025324124862452,0.09818711571500117,0.012701113854944716,0.01784635316494775,0.05315563686727533,,,,,,,0.14152848926134323,
179,Landry2013,167,upper trapezius,0.06433631052045842,0.05176696044623346,0.18253245271860788,0.08407932329831634,0.06752836077190731,0.01741010289597686,0.017507393656205607,0.05199530906301506,,,,,,,0.05113984965966218,
180,Landry2013,168,anterior deltoid,0.3675781117641588,0.04224707679142326,0.2034572163945449,0.41017158575339285,0.41207483633811187,0.018116678771410794,0.011725771587629611,0.40761438371502506,,,,,,,0.5391279845944347,
181,Landry2013,168,latissimus dorsi,0.02037082896758942,0.07145380175420321,0.026181882002644468,0.0210988734383938,0.022385024124410912,0.14781929136290378,0.1559072277376894,0.020170942903244685,,,,,,,0.020461920387318457,
182,Landry2013,168,lower trapezius,0.10918762774975779,0.17463105647354846,0.2122618720024844,0.09202251525097162,0.12047064488390379,0.09599260900498227,0.08517824721224336,0.11825351937549154,,,,,,,0.11569961589791228,
183,Landry2013,168,middle deltoid,0.20954926571796553,0.20611478023158375,0.20951341052360606,0.17193602741927683,0.2728559318444225,0.13241431723230804,0.021411650735997337,0.03058053968712008,,,,,,,0.19918381039442795,
184,Landry2013,168,middle trapezius,0.13876736856306873,0.15960347877398096,0.23710107971758665,0.19831558260312476,0.2498257303986563,0.22834469679203237,0.1934073414939829,0.21780227617344666,,,,,,,0.23499251412356895,
185,Landry2013,168,pectoralis major,0.052675076171957824,0.007895883127724896,0.011028566714222952,0.1812451866193317,0.01821317866198412,0.019525606830129032,0.03625269686122133,0.20631251890027066,,,,,,,0.06277820657035195,
186,Landry2013,168,posterior deltoid,0.14081978265135608,0.6874141232717843,0.5073043118290481,0.048554983297717694,0.24956338270902195,0.630326164760557,0.37295384285952304,0.008705543338054388,,,,,,,0.3002808290385949,
187,Landry2013,168,serratus anterior,0.2551912921795681,0.015470274550026288,0.17526921216296915,0.23222589073756197,0.2746195601262881,0.04027874584333811,0.0407186892501726,0.10399379077110125,,,,,,,0.38556602083108277,
188,Landry2013,168,upper trapezius,0.5711669818299853,0.4567977933789695,0.5474408536765596,0.3797034181557901,0.5749871631568608,0.03622889123981694,0.032077037812709076,0.11752488646736585,,,,,,,0.5075673532467264,
189,Landry2013,169,anterior deltoid,0.48230624079560613,0.03183783644908333,0.16456083482545253,0.38480009047843666,0.4757502693625149,0.0259560424831636,0.012026701876272793,0.4354760095414656,,,,,,,0.38770706097601465,
190,Landry2013,169,latissimus dorsi,0.01030389004222332,0.04064073450853482,0.025211391306136373,0.012192371436021488,0.009706920213743619,0.05328474267496501,0.051185888855631884,0.009241463340432944,,,,,,,0.01687992443410467,
